ufname;ufid;meso;citie
PB;25;Mesorregião da Mata Paraibana;Cruz do Espírito Santo
PB;25;Mesorregião da Mata Paraibana;Juripiranga
PB;25;Mesorregião da Mata Paraibana;Mari
PB;25;Mesorregião da Mata Paraibana;Pilar
PB;25;Mesorregião da Mata Paraibana;Riachão do Poço
PB;25;Mesorregião da Mata Paraibana;São José dos Ramos
PB;25;Mesorregião da Mata Paraibana;São Miguel de Taipu
PB;25;Mesorregião da Mata Paraibana;Sapé
PB;25;Mesorregião da Mata Paraibana;Sobrado
PB;25;Mesorregião da Mata Paraibana;Bayeux
PB;25;Mesorregião da Mata Paraibana;Cabedelo
PB;25;Mesorregião da Mata Paraibana;Conde
PB;25;Mesorregião da Mata Paraibana;João Pessoa
PB;25;Mesorregião da Mata Paraibana;Lucena
PB;25;Mesorregião da Mata Paraibana;Santa Rita
PB;25;Mesorregião da Mata Paraibana;Alhandra
PB;25;Mesorregião da Mata Paraibana;Caaporã
PB;25;Mesorregião da Mata Paraibana;Pedras de Fogo
PB;25;Mesorregião da Mata Paraibana;Pitimbu
