ufname;ufid;meso;citie
RS;43;Mesorregião do Nordeste Rio-Grandense;Campestre da Serra
RS;43;Mesorregião do Nordeste Rio-Grandense;Capão Bonito do Sul
RS;43;Mesorregião do Nordeste Rio-Grandense;Esmeralda
RS;43;Mesorregião do Nordeste Rio-Grandense;Ipê
RS;43;Mesorregião do Nordeste Rio-Grandense;Jaquirana
RS;43;Mesorregião do Nordeste Rio-Grandense;Lagoa Vermelha
RS;43;Mesorregião do Nordeste Rio-Grandense;Monte Alegre dos Campos
RS;43;Mesorregião do Nordeste Rio-Grandense;Muitos Capões
RS;43;Mesorregião do Nordeste Rio-Grandense;Pinhal da Serra
RS;43;Mesorregião do Nordeste Rio-Grandense;São Francisco de Paula
RS;43;Mesorregião do Nordeste Rio-Grandense;São José dos Ausentes
RS;43;Mesorregião do Nordeste Rio-Grandense;Vacaria
RS;43;Mesorregião do Nordeste Rio-Grandense;Antônio Prado
RS;43;Mesorregião do Nordeste Rio-Grandense;Bento Gonçalves
RS;43;Mesorregião do Nordeste Rio-Grandense;Boa Vista do Sul
RS;43;Mesorregião do Nordeste Rio-Grandense;Carlos Barbosa
RS;43;Mesorregião do Nordeste Rio-Grandense;Caxias do Sul
RS;43;Mesorregião do Nordeste Rio-Grandense;Coronel Pilar
RS;43;Mesorregião do Nordeste Rio-Grandense;Cotiporã
RS;43;Mesorregião do Nordeste Rio-Grandense;Fagundes Varela
RS;43;Mesorregião do Nordeste Rio-Grandense;Farroupilha
RS;43;Mesorregião do Nordeste Rio-Grandense;Flores da Cunha
RS;43;Mesorregião do Nordeste Rio-Grandense;Garibaldi
RS;43;Mesorregião do Nordeste Rio-Grandense;Monte Belo do Sul
RS;43;Mesorregião do Nordeste Rio-Grandense;Nova Pádua
RS;43;Mesorregião do Nordeste Rio-Grandense;Nova Roma do Sul
RS;43;Mesorregião do Nordeste Rio-Grandense;Pinto Bandeira
RS;43;Mesorregião do Nordeste Rio-Grandense;Santa Tereza
RS;43;Mesorregião do Nordeste Rio-Grandense;São Marcos
RS;43;Mesorregião do Nordeste Rio-Grandense;Veranópolis
RS;43;Mesorregião do Nordeste Rio-Grandense;Vila Flores
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Capão do Cipó
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Itacurubi
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Jari
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Júlio de Castilhos
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Pinhal Grande
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Quevedos
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Santiago
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Tupanciretã
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Unistalda
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Cacequi
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Dilermando de Aguiar
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Itaara
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Jaguari
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Mata
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Nova Esperança do Sul
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Santa Maria
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;São Martinho da Serra
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;São Pedro do Sul
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;São Sepé
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;São Vicente do Sul
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Toropi
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Vila Nova do Sul
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Agudo
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Dona Francisca
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Faxinal do Soturno
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Formigueiro
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Ivorá
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Nova Palma
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Restinga Seca
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;São João do Polêsine
RS;43;Mesorregião do Centro Ocidental Rio-Grandense;Silveira Martins
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Arroio do Tigre
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Candelária
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Estrela Velha
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Gramado Xavier
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Herveiras
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Ibarama
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Lagoa Bonita do Sul
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Mato Leitão
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Passa-Sete
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Santa Cruz do Sul
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Segredo
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Sinimbu
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Sobradinho
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Vale do Sol
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Venâncio Aires
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Vera Cruz
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Arroio do Meio
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Bom Retiro do Sul
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Boqueirão do Leão
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Canudos do Vale
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Capitão
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Colinas
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Coqueiro Baixo
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Cruzeiro do Sul
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Doutor Ricardo
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Encantado
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Estrela
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Fazenda Vilanova
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Forquetinha
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Imigrante
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Lajeado
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Marques de Souza
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Muçum
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Nova Bréscia
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Paverama
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Pouso Novo
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Progresso
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Relvado
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Roca Sales
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Santa Clara do Sul
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Sério
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Tabaí
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Taquari
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Teutônia
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Travesseiro
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Vespasiano Corrêa
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Westfália
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Cachoeira do Sul
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Cerro Branco
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Novo Cabrais
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Pantano Grande
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Paraíso do Sul
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Passo do Sobrado
RS;43;Mesorregião do Centro Oriental Rio-Grandense;Rio Pardo
RS;43;Mesorregião Metropolitana de Porto Alegre;Alto Feliz
RS;43;Mesorregião Metropolitana de Porto Alegre;Barão
RS;43;Mesorregião Metropolitana de Porto Alegre;Bom Princípio
