ufname;ufid;meso;citie
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Iturama
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Limeira do Oeste
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Pirajuba
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Planura
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;São Francisco de Sales
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;União de Minas
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Água Comprida
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Campo Florido
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Conceição das Alagoas
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Conquista
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Delta
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Uberaba
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Veríssimo
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Araxá
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Campos Altos
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Ibiá
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Nova Ponte
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Pedrinópolis
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Perdizes
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Pratinha
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Sacramento
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Santa Juliana
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Tapira
MG;31;Mesorregião Central Mineira;Abaeté
MG;31;Mesorregião Central Mineira;Biquinhas
MG;31;Mesorregião Central Mineira;Cedro do Abaeté
MG;31;Mesorregião Central Mineira;Morada Nova de Minas
MG;31;Mesorregião Central Mineira;Paineiras
MG;31;Mesorregião Central Mineira;Pompéu
MG;31;Mesorregião Central Mineira;Três Marias
MG;31;Mesorregião Central Mineira;Augusto de Lima
MG;31;Mesorregião Central Mineira;Buenópolis
MG;31;Mesorregião Central Mineira;Corinto
MG;31;Mesorregião Central Mineira;Curvelo
MG;31;Mesorregião Central Mineira;Felixlândia
MG;31;Mesorregião Central Mineira;Inimutaba
MG;31;Mesorregião Central Mineira;Joaquim Felício
MG;31;Mesorregião Central Mineira;Monjolos
MG;31;Mesorregião Central Mineira;Morro da Garça
MG;31;Mesorregião Central Mineira;Presidente Juscelino
MG;31;Mesorregião Central Mineira;Santo Hipólito
MG;31;Mesorregião Central Mineira;Araújos
MG;31;Mesorregião Central Mineira;Bom Despacho
MG;31;Mesorregião Central Mineira;Dores do Indaiá
MG;31;Mesorregião Central Mineira;Estrela do Indaiá
MG;31;Mesorregião Central Mineira;Japaraíba
MG;31;Mesorregião Central Mineira;Lagoa da Prata
MG;31;Mesorregião Central Mineira;Leandro Ferreira
MG;31;Mesorregião Central Mineira;Luz
MG;31;Mesorregião Central Mineira;Martinho Campos
MG;31;Mesorregião Central Mineira;Moema
MG;31;Mesorregião Central Mineira;Quartel Geral
MG;31;Mesorregião Central Mineira;Serra da Saudade
MG;31;Mesorregião Metropolitana de Belo Horizonte;Araçaí
MG;31;Mesorregião Metropolitana de Belo Horizonte;Baldim
MG;31;Mesorregião Metropolitana de Belo Horizonte;Cachoeira da Prata
MG;31;Mesorregião Metropolitana de Belo Horizonte;Caetanópolis
MG;31;Mesorregião Metropolitana de Belo Horizonte;Capim Branco
MG;31;Mesorregião Metropolitana de Belo Horizonte;Cordisburgo
MG;31;Mesorregião Metropolitana de Belo Horizonte;Fortuna de Minas
